Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
ARHGAP1	392	2354.5207	3199.4479	2432.526	2613.4861	2046.6524	3938.293	3347.5893	2785.8816	2549.9569	5103.4589	1893.1452	2552.5697	4091.5009	2638.5867	2383.6638	2615.6551	2495.6144	2918.7899	2315.8853	2792.1834	2874.1902	3469.54	1648.8506	3481.1297	3583.5414	2082.8361	3366.5453	1747.1434	2227.2129	2614.8739	3636.4111	2638.3214	2285.1024	3057.4346	2454.1109	2719.9621	4115.3025	2920.3029	2104.595	2450.7307	3611.9712	2941.8703	2219.0177	2788.2752	2760.5703	2932.4895	3515.7009	2338.3659	2136.4267	3779.3475	2246.9579	2937.2497	3538.4164	3259.3793	2548.2826	3459.5205	3619.1684	2310.252	2838.7199	4018.9469	2872.2901
ARHGAP20	57569	42.7942	318.4955	135.9862	156.1896	40.8524	261.4331	94.4119	75.9451	169.5775	1125.8532	354.8387	34.6749	369.6203	145.7021	266.0566	62.0412	93.559	226.6723	1078.7437	157.0838	445.2779	53.4604	56.8966	167.2915	234.859	179.0102	313.9382	163.5596	40.7053	202.0959	293.1664	87.2446	139.7403	149.9681	40.153	161.4506	111.5065	159.7548	55.1953	142.4682	380.1801	51.8113	44.7168	307.655	79.646	65.9762	37.121	582.1492	57.4959	54.6024	128.466	18.6916	27.566	331.635	151.0045	81.9934	123.1996	166.7539	126.4259	74.964	49.665
ARHGAP21	57584	6547.5142	4848.8613	4329.4118	4663.8418	4121.5484	5349.1556	5775.2673	5391.1007	5278.7476	7185.8271	5175.0672	4545.387	4517.179	6004.3905	7764.4467	4112.9149	5839.9929	4764.8914	6415.1115	4240.8869	5448.3464	4171.1562	1767.2414	6000.4999	7496.6251	6870.1299	4945.2235	4363.1154	6264.7601	4979.0429	4521.6484	3733.8487	3888.6361	5770.8998	6111.3767	6971.6467	4098.2206	5118.2834	5634.8834	2574.1722	4120.4425	3746.4195	3671.2867	4148.7403	3800.885	5745.3011	4577.1015	3619.8934	3683.2682	6933.7141	4180.7301	6321.3173	4073.3138	5585.9194	3704.1478	3011.1895	4277.5614	3800.1944	3943.5995	1257.3625	625.542
LOC101930357	58504	137.1932	337.4741	396.5398	287.5976	222.4184	478.3204	902.562	62.5627	125.517	1392.1313	280.2419	93.6223	298.3725	658.6768	1140.8236	420.2254	354.39	199.0626	255.3482	381.4356	368.2237	356.4028	699.4253	385.237	575.8669	480.1685	186.5654	72.2933	223.8793	222.1288	165.8842	331.3087	497.3899	347.1602	289.1969	375.4984	183.6299	161.5579	246.7228	417.195	289.4375	237.5737	355.6828	266.9574	356.9322	607.9785	624.5818	361.0124	536.6284	362.9682	386.1959	440.1424	680.9384	378.4159	193.7784	153.4556	266.6908	380.9916	388.1496	192.7645	480.4888
ARHGAP23	57636	2000.8391	2048.3092	1523.5294	1319.9491	1362.2494	2320.0365	2504.7408	925.0585	2292.2583	2702.0477	1457.6613	4752.4458	1476.311	2417.0161	3526.8599	507.083	947.6389	1104.3886	3383.7051	1938.369	3181.3842	1205.9677	852.2989	724.8188	3894.5908	2547.9115	1667.6222	1756.6299	1053.4257	1574.6396	1712.0501	2334.0696	1821.9783	1454.3714	1056.4054	1707.3514	1461.9217	857.1944	4057.955	2211.2729	2386.4251	1252.738	1210.6344	775.6783	945.4277	3230.1496	3877.8461	1686.5009	1335.0145	1869.0506	1605.4259	1732.5323	1585.3372	3880.0371	3012.9618	1561.6361	770.722	1661.183	701.8378	1887.5541	1528.9712
ARHGAP24	83478	467.3799	209.1097	608.9965	125.2126	382.8017	873.7563	445.0272	409.8361	205.4924	665.0817	267.4731	539.9381	230.7414	673.3332	487.0361	247.3374	557.4555	406.6468	577.6058	324.69	592.5673	547.0369	436.2069	387.2365	536.662	167.0762	163.0123	435.3956	833.4064	328.7741	769.9531	330.2043	240.9316	382.8973	589.8662	245.1488	846.0261	523.6206	413.4124	837.6385	587.2191	1145.7456	323.2734	288.2752	398.2301	233.6018	386.317	205.595	296.5578	904.2779	746.4592	469.5149	340.176	218.6197	172.0674	418.9939	479.3912	785.9119	320.9759	328.6881	169.8857
ARHGAP25	9938	268.0931	483.0918	398.2699	209.3397	162.4007	78.8681	392.5762	79.2907	232.8914	108.2905	230.8468	189.226	351.5371	709.9742	586.6802	263.0545	214.406	60.6732	69.6404	90.9433	268.6669	366.7634	91.954	201.6163	430.883	173.3942	134.8106	134.7731	165.2777	148.184	80.8555	231.9161	131.7093	186.9815	98.9484	138.1249	94.8992	63.8298	61.2667	161.4948	184.6142	109.941	50.4602	81.8798	282.2026	137.3226	342.2898	61.7229	85.2352	204.2678	191.5021	227.4143	252.7859	364.9838	208.6844	90.268	428.662	341.3595	145.1204	173.5429	186.4407
ARHGAP26	23092	633.9417	690.1311	615.2249	301.9449	1125.2049	523.2314	961.8721	1400.1338	1469.178	326.4054	1300.0672	2956.2848	888.9693	1129.8376	669.717	298.6248	785.6826	208.6067	2988.6208	1798.9478	1827.1394	716.121	282.1839	487.2115	1103.2825	484.7315	855.9696	972.1981	773.4012	1087.9596	547.2092	605.1905	667.6482	1301.2125	626.673	720.3532	808.0664	1129.4627	671.7262	1244.6241	1051.3621	494.1028	699.0583	867.7326	443.9528	597.2382	850.3291	746.8917	402.4713	746.756	759.625	748.9987	1087.9765	1426.5864	330.525	808.2746	666.0024	836.7606	378.6439	312.4871	247.1423
SH3D20	201176	140.5496	466.5286	378.1972	201.84	92.8004	113.1903	417.5913	114.085	164.3939	150.9318	216.3978	245.6966	342.1338	766.0135	607.6733	199.3589	320.3686	89.3055	171.1425	152.5742	276.5087	309.1587	107.4713	320.2099	355.7688	138.2941	170.7601	143.2586	199.6526	198.8553	270.7355	311.4301	300.8968	463.9183	260.4637	270.304	321.2337	144.6087	155.0987	304.4271	280.0503	190.396	194.8666	192.345	462.1436	216.7242	372.5046	121.2256	207.7922	615.5532	435.2364	380.9524	532.5513	250.579	215.1588	86.5068	448.9537	195.5433	154.3093	277.0399	242.8065
LOC388462	79822	123.348	6.2112	87.5433	23.4774	16.6436	155.1803	88.3599	41.1509	9.6267	26.3824	14.4489	59.4427	6.8716	55.6082	47.4496	79.8263	48.5514	132.2539	35.0478	69.8985	41.2547	36.4691	28.7356	22.9943	19.6024	103.5451	51.445	21.2627	77.1998	76.8907	99.1132	19.8785	47.1155	47.8622	54.0153	70.4345	55.9905	55.8961	113.1503	29.2361	31.812	44.2291	31.5889	44.0891	46.706	60.6061	23.7402	53.286	54.9742	31.033	136.0463	40.4984	25.2199	13.4321	69.0214	9.779	60.8751	57.9526	38.6565	50.7998	46.1175
ARHGAP29	9411	94.8185	701.5183	111.4187	236.4039	230.9923	242.0812	376.4374	445.2994	417.2791	249.4056	1183.8038	447.3065	678.8427	249.5902	577.5292	933.5126	791.3529	268.5982	397.36	271.7024	406.4098	214.2561	208.046	228.6095	365.4184	395.9284	267.4518	409.2261	405.2987	430.4113	100.6781	321.3694	84.0584	190.1723	136.2333	99.2487	429.4187	250.6311	449.8413	296.0739	390.0887	493.2603	159.1752	178.2946	274.3363	360.1841	211.0715	250.444	253.1837	260.8343	359.8644	113.9297	84.4575	857.8045	210.9527	396.0508	133.3454	127.1218	243.9797	243.2896	168.7032
ARHGAP30	257106	441.7873	594.548	756.7474	309.1185	340.4363	185.1209	472.8667	97.0224	219.9324	195.7205	402.5538	189.7214	339.2405	1024.6562	1107.9478	245.2694	243.8203	91.6915	106.964	135.6633	365.1551	510.5678	217.8161	299.2585	559.2233	245.3492	186.5654	209.3563	290.5518	222.1288	233.6985	308.6692	235.5776	483.7269	283.4608	226.8541	249.5848	92.6794	104.871	197.2279	257.1039	205.5602	157.9445	122.5775	637.1681	214.0391	445.8832	48.8455	125.0788	452.5318	349.0924	366.2661	636.9501	321.9083	158.7816	104.5604	674.3364	282.6591	143.2193	207.8671	222.704
ARHGAP31	57514	2418.2924	2261.2146	3735.9862	2021.6611	2997.8565	4107.7134	4489.0054	5646.7046	1715.0283	11164.9666	1761.0887	3798.3901	2065.4611	2647.2081	1913.574	2380.3123	4091.0782	5822.9229	705.9627	3554.6787	1461.9843	2897.2234	1300.5747	3633.0917	2695.1456	1176.9042	2367.0876	7314.3844	3359.9439	2135.2643	2203.9645	1805.6322	2112.167	3883.2163	6724.1874	1885.2672	5205.2195	6448.9722	2584.7937	3854.5293	1176.0028	3291.9124	2818.7966	2758.2364	1319.0757	1591.4845	1498.2195	1516.4298	1275.5012	5042.6655	3617.3948	3548.7316	4614.0762	2167.207	1293.5839	3588.5284	2160.703	3407.9862	1725.602	1975.1493	968.0725
MGC1892	9743	1765.8905	1355.0725	1528.7197	1338.8614	931.0301	1966.9557	2501.513	2013.0478	1363.2846	3244.1138	1709.3414	2095.8514	1052.4412	2306.2308	968.6494	1442.25	2583.5031	2337.9634	4461.0833	2287.8617	2715.3086	1488.189	426.4368	2489.3777	1912.159	1829.0628	1740.141	2394.5122	2225.4584	2236.9015	2904.0167	1372.7223	2140.008	4669.432	3130.9751	1399.5433	2493.4757	1886.044	1762.9364	2703.6465	1437.2788	1542.5442	2290.4005	2151.6473	1758.6037	1487.9171	1122.2618	2127.8863	1734.4597	1577.9689	4001.1969	2355.1402	1605.8651	1796.2019	1278.3539	810.9074	1140.3207	2650.1159	1329.2142	788.0827	527.0004
DKFZp434A1010	115703	810.1531	1078.3299	1083.045	3330.5237	762.5772	1396.6225	1665.927	1238.2068	839.7419	1001.3038	773.8575	1302.291	629.2948	1058.2797	1328.5884	672.1125	1020.2888	1373.6685	2118.7984	1282.2247	1510.058	1187.3187	1267.2414	1901.5246	862.5058	1531.7655	1336.9489	704.6147	1200.1053	1171.6261	2648.409	1342.3523	1906.0367	2048.5003	1632.8872	2322.9675	1500.8304	918.1392	1536.6358	922.5625	791.6506	1137.321	666.6489	1712.6938	1225.6637	1270.0422	1021.2582	2125.6661	1557.9372	1436.5527	1192.8985	2000.8901	1484.4575	1742.0102	3814.6468	817.6775	826.5241	1520.2273	828.5805	1444.6351	1293.2598
ARHGAP36	158763	1665.6178	63.8371	343.9446	130.1037	448.3672	21.1775	135.9693	14.7206	312.1263	22.7011	145.1613	84.7059	30.3797	993.6191	263.6841	12.4082	49.2602	47.3796	54.6199	325.8174	786.2257	630.7501	25.2874	375.5728	142.025	167.7782	161.1529	1543.0211	165.9795	73.3555	564.9452	244.6162	274.1266	513.0823	163.4799	681.0196	447.9241	88.7126	90.5202	146.1807	166.3614	132.6874	264.6083	114.3411	33.4317	245.4929	177.8353	13.7655	479.1325	65.6014	61.4403	334.6684	548.3871	565.0764	1616.3318	44.3818	228.2815	659.5379	70.0253	45.8571	36.6575
ARHGAP39	80728	573.9459	894.4099	524.2215	922.1383	359.6016	474.304	928.7876	233.8575	466.5233	485.3133	573.5887	507.2446	677.0344	797.9128	552.1098	1065.867	726.8539	432.5522	500.6827	399.8497	663.4845	785.3295	239.6552	1550.9456	524.0869	641.6286	498.9541	203.4681	580.0509	500.2316	918.6228	652.6781	981.3947	1083.5992	1423.0402	1023.1302	531.4353	409.6646	503.9327	630.2012	740.5428	551.3901	569.4207	559.593	573.2547	421.1738	580.123	567.4956	353.5494	455.6744	779.9721	973.2977	884.4575	515.5164	448.1529	428.3968	608.7508	645.704	370.4056	736.4591	640.1261
LOC100129602	143872	426.2639	309.7999	351.9031	255.5608	409.5322	227.7645	186.3224	378.0094	300.2484	584.9896	300.0672	259.9628	413.3526	290.029	119.5933	244.8558	386.6395	375.4444	71.9162	226.2307	173.5424	200.5802	52.2989	462.1145	218.2154	508.8943	229.3329	269.8046	497.1419	260.9925	569.6401	83.9315	344.2645	366.9432	359.9426	295.9165	258.1257	355.8493	206.9822	122.5133	273.7922	114.5746	206.7637	313.9535	160.2753	250.0959	91.0759	185.6128	71.1134	144.7277	232.4796	183.3556	141.9355	156.0445	385.5152	263.9285	229.3686	272.5641	228.1369	45.3079	48.8766
ARHGAP4	393	253.4089	571.4286	560.5536	337.1609	194.1748	116.8416	643.9379	88.993	195.1252	126.3901	298.7231	254.1176	387.7034	1052.2447	772.4115	227.0706	457.8719	99.1905	134.7292	143.1793	317.0815	486.9457	493.1034	494.8763	519.6486	154.0892	179.7474	98.79	347.048	268.0864	533.6463	565.9856	324.99	633.695	364.2447	391.5062	359.6679	126.5777	171.6572	254.308	709.7737	272.1146	202.6613	231.1047	1031.4651	300.7288	756.6634	93.6945	465.0107	984.4138	564.5322	735.6475	965.9824	449.7453	224.8866	149.6944	762.0255	247.5136	122.3067	296.2861	533.7012
GFI2	394	4293.2662	3805.038	3150.519	3361.5007	3958.1389	2395.9836	3631.2286	4271.3282	7601.7372	4327.9393	5343.414	4929.7833	3970.3436	3360.1998	2797.153	3369.6619	4191.3706	2002.5565	3287.665	3114.2428	2890.5557	2314.5462	990.8046	2628.6762	3242.5335	3046.332	2672.3483	4424.6138	5775.9453	3713.4392	4146.5832	3210.381	4037.4782	3387.3644	3893.4034	2372.8205	2720.7592	2744.6809	4048.0199	2094.3283	3556.1698	2297.3884	3096.1226	3077.5194	2694.6903	3494.4381	1909.5716	2285.0799	2946.9172	1090.0831	2377.8177	2275.0334	2239.2962	2605.836	1442.3202	3091.3023	2107.4373	4150.1533	3461.6603	2348.3215	858.8885
ARHGAP6	395	779.5259	338.5093	390.3114	208.0355	57.4959	71.2004	192.0516	37.4707	347.6709	24.5418	174.3952	24.7678	269.8011	776.7903	246.06	221.6937	235.315	42.9484	261.7205	144.3067	170.133	727.3104	89.0805	480.5465	614.3319	156.8972	305.2607	67.7137	438.2841	121.67	751.1737	54.1137	305.18	712.1889	407.2658	219.5362	143.7722	52.6506	40.2925	46.4066	243.0232	62.342	271.5825	69.7674	423.3038	118.1435	212.3665	39.0764	138.1919	55.7808	91.3625	523.8095	371.261	297.8231	75.5023	130.1363	323.58	535.0333	72.5602	54.6441	30.3508
ARHGAP8	23779	14.206	7.8951	3.4602	7.8258	23.2001	7.6677	11.7006	6.6912	1.5995	4.6016	4.3683	14.3653	6.1483	25.0021	17.9631	5.3769	6.7334	2.7269	4.0965	14.6561	4.7767	7.7497	13.2184	8.0247	1.4794	6.669	13.3261	2.9441	3.5091	6.3545	3.5211	12.148	4.8186	18.7237	5.2581	4.5737	2.3962	11.5398	9.9351	9.7454	9.3872	4.2123	11.8684	11.4922	9.3363	3.0687	48.0932	7.429	8.574	13.8352	4.8793	16.6489	20.8739	53.4275	0.6481	4.1373	6.8847	13.46	0.9506	2.4713	4.3358
ARHGAP9	64333	87.6862	216.7012	207.6125	109.561	73.6351	26.2894	210.6113	12.7133	61.8328	26.6892	125	105.0155	198.5533	509.0951	328.7578	69.0725	99.2292	20.7925	48.2476	58.2488	149.3352	173.2283	118.3908	110.3058	223.0236	40.365	57.953	33.6933	76.8488	61.8661	87.6369	88.349	99.0497	157.626	63.0975	82.3261	96.7972	22.7191	30.3574	129.0103	178.8776	68.2393	58.2549	38.7597	254.179	75.9494	179.1302	23.5346	87.2526	201.5181	152.0048	168.6693	260.9971	150.9958	76.7984	13.5402	308.7236	90.4808	45.3105	76.8861	102.8774
ARHGDIA	396	4312.5656	4488.9579	4264.3599	5857.274	4333.8797	4964.6737	4623.7644	3178.3205	2640.2995	5737.5566	3865.2554	3419.9381	5354.792	4552.5427	5685.477	5084.4794	2406.3081	3398.7218	5846.1538	4721.9091	4875.554	5636.1376	4945.977	6493.3767	4533.7032	6340.8213	4808.5535	3869.1654	4115.4487	5587.9821	4721.9614	6248.4815	5050.9972	3727.5048	3844.1683	5271.1558	5579.5967	4169.1309	4229.6123	3831.3261	4092.8025	5457.877	5460.3672	3885.6589	4535.3982	4236.6705	6692.1334	4068.8277	5005.6739	8833.4049	4608.8171	6424.5661	9926.6862	9114.868	6888.2048	6032.9102	5515.717	4634.3378	4592.839	7613.6473	9859.2826
ARHGDIB	397	1732.746	2496.2043	3237.0242	1142.5646	1434.3715	642.9941	2325.1967	380.7293	806.789	696.0656	1408.6022	1177.4613	1715.3707	3715.4025	3983.7316	1764.864	1480.9958	353.8134	441.5112	602.0293	1324.9233	2549.5234	1121.2644	1057.7356	1996.1165	743.4187	646.7808	760.2249	793.7538	1104.7518	942.6187	1019.8785	679.9625	1318.4429	906.7878	1032.2775	1019.6916	398.1248	474.6792	706.3079	1262.0517	928.8121	596.0867	385.6589	2229.5969	612.9651	1982.5186	315.7194	697.0117	2252.8384	1344.5043	1307.0761	2991.2023	1107.4572	794.5561	907.5693	3333.6353	1710.1623	602.0279	1092.8812	1379.188
ARHGDIG	398	199.9161	73.2333	107.9412	131.408	261.4954	343.7152	314.5209	255.7544	101.8206	57.5351	518.246	3.4675	36.5859	143.7622	258.2444	336.7718	197.7142	167.5603	3192.1438	796.351	1415.1585	159.656	903.6149	164.5955	485.3074	295.0018	625.1646	481.1759	100.7071	501.1361	344.6062	467.8741	347.8196	295.4946	87.3757	573.8676	382.2112	370.7681	648.6988	670.2639	328.3421	256.8576	133.6662	428.561	239.2232	187.3303	503.7358	926.3144	778.4441	273.0393	492.7389	193.5024	303.9472	1457.8833	124.838	249.2713	251.0155	728.0939	183.967	90.7201	531.8959
ARHGEF10L	55160	2975.4563	2978.951	2547.4048	2080.6806	1675.9551	756.9147	1782.1263	2049.1803	2625.4892	593.6038	1053.0914	4296.2229	2946.8354	2970.9426	1164.8873	4433.0473	3818.5523	829.314	743.2863	1308.5306	2010.9103	4266.8877	432.7586	2686.9949	2753.2131	2419.0944	1218.8735	1307.8224	3633.6521	3732.8828	2571.205	1834.3457	3907.9106	4268.6662	3047.3231	2443.255	4682.325	1415.4345	1436.1805	1179.1908	2153.8321	2019.7978	1383.758	1468.0233	4649.4592	1472.1903	1750.7284	868.1172	5162.0224	2505.8162	3967.2851	5121.0503	4120.8211	2157.9435	1700.2592	1883.5919	4237.7027	2594.7805	944.8669	832.5668	1065.0374
ARHGEF10	9639	969.5825	848.1712	637.3702	379.8766	873.5342	625.833	802.5015	618.267	1008.9491	751.5914	1482.8629	2337.5851	1512.1157	970.7723	1173.3604	918.2091	794.188	373.9242	630.8603	556.5577	692.1241	660.5885	205.1724	555.861	1294.4984	658.4767	600.6043	822.0504	594.789	773.6209	582.6813	707.8962	868.96	549.4576	770.5545	611.9572	634.8754	700.3246	730.7852	423.2279	1167.6586	464.1955	566.549	638.0814	672.0747	960.491	865.8681	553.286	508.3848	522.8471	564.1333	703.6048	1064.5161	669.7545	532.0804	548.0019	588.0967	621.7752	497.4651	961.9002	458.0213
ARHGEF11	9826	1064.4011	1974.4651	1374.0484	1726.2377	897.2387	1896.8508	1574.3393	1749.08	1148.9061	1502.5692	1571.5726	1648.5449	1381.9168	1221.2247	1569.2256	1678.42	1315.4957	2322.9655	3038.234	1603.9083	2217.8657	1124.3266	577.5862	1839.8734	1206.1026	1795.3668	1682.4979	1271.8393	1426.7918	2109.9287	1363.5889	1802.8713	2732.1644	1824.5054	1703.1549	1764.9796	1674.9703	2157.2304	1905.3401	1917.0552	1114.4647	1429.2334	1207.7627	1930.2326	1183.8741	1336.7856	1051.9046	1734.0142	1261.3794	2399.7541	1665.2703	1684.9132	1477.4194	1558.5919	2009.7213	1199.0597	1728.7798	1445.8237	1892.9024	1846.9143	739.8502
PRO2792	23365	5738.2001	4259.1442	4453.6332	3722.139	3175.3877	4890.9174	4026.629	5674.8076	5627.1591	4945.1645	5212.0296	4485.4489	5081.3743	3714.1093	2913.0656	4406.99	4231.7711	5693.055	5390.0774	4310.4096	4727.5827	3728.5537	1327.0115	3520.7865	3986.3153	5107.4061	3676.7645	5601.5885	4631.9853	6062.5835	4932.7074	3287.6864	4873.7786	5240.5871	4269.5985	3488.7962	4648.6358	4726.2892	5385.4009	4648.5457	4340.5193	3578.77	6330.0876	3215.6008	2669.6165	2736.4787	2765.512	3688.2771	2639.768	2290.5494	4768.8011	2671.5621	2561.8768	4617.4155	3418.3409	3139.0691	3864.1181	4355.0437	4244.2966	3588.6593	1484.8246
ARHGEF15	22899	40.6965	93.8578	22.8374	90.9748	78.1743	52.9439	68.1864	154.5667	149.5836	90.4977	33.2661	133.7461	92.9476	69.4025	103.3723	295.7295	226.1008	36.4721	108.3295	84.1789	86.2598	84.1276	100	28.9928	92.834	98.9821	57.6431	80.4713	105.9742	62.7499	22.4309	231.9161	22.4869	63.178	37.2849	26.9847	82.5623	43.2744	80.5851	56.616	33.8981	120.0505	25.025	32.9457	80.1377	103.1837	75.9685	41.2966	91.2874	198.7683	115.3002	95.2381	104.9853	198.7031	74.2061	113.2111	69.5715	66.1781	109.3156	96.9314	245.5656
ARHGEF16	27237	5.8737	7.5914	7.6125	3.9129	5.5479	5.477	10.8937	5.0184	7.4051	3.3745	3.0242	10.4025	9.0416	15.0875	47.4496	11.581	28.3512	3.7495	7.2827	2.2548	16.3655	4.5586	39.6552	1.333	19.9723	10.53	14.2558	3.2712	14.0363	6.7758	5.2165	34.7874	8.0311	10.2106	13.3843	12.3489	4.2705	2.5243	13.7988	8.3532	9.3872	24.0101	4.5127	2.907	35.8899	33.7553	59.5662	4.4405	9.5827	21.6053	7.9793	22.2519	5.2786	25.4748	3.5645	13.5402	6.5223	3.365	4.1191	238.8961	44.935
ARHGEF17	9828	2215.6493	2008.9717	2003.8062	1627.1111	1396.5452	1700.0456	2287.674	1887.9224	1862.0202	2275.3279	1691.5323	425.5108	2631.4647	2092.8506	1114.7263	2874.1599	1389.2088	2167.533	2527.0824	1997.7452	2885.1006	3631.9934	793.1034	4104.9738	3681.9233	3184.9772	4432.6335	2084.7304	2501.272	4784.3119	2829.421	2577.0293	2468.7458	4061.9017	3409.1778	3652.5336	4505.3381	3418.3195	2362.9088	2335.6424	1678.2159	2796.9671	2913.9736	3735.4651	3999.5084	2220.56	2007.122	1952.9307	3919.8083	5271.2883	6570.5167	4510.4584	3988.8563	3053.7286	2075.1782	1720.3573	3013.3164	2350.6319	1685.6781	1188.9888	802.1285
ARHGEF18	23370	1220.4741	1208.0745	1270.9343	1550.1576	1226.5792	1166.5906	1229.3726	1207.0927	1421.4149	1253.4704	1073.5887	2138.9474	1837.9747	1159.1504	1081.5116	1138.2484	1203.5085	1230.1662	900.7738	1426.5314	1246.8462	1314.5462	937.3563	1313.0051	1300.7859	1052.2991	1297.5905	1109.5882	1513.1152	1409.3687	1645.2791	1475.9801	1492.1697	1253.9885	1843.2122	1298.0078	1320.0474	1203.7505	1270.0428	1082.6652	1065.4429	1256.1078	918.5396	1346.8992	1213.8643	1377.0618	1209.0213	1089.254	1321.397	1574.4335	1476.5609	1773.4757	1569.5015	1409.912	1200.2592	1247.5787	1526.5876	1369.1767	1201.5209	1609.6657	1728.4194
ARHGEF19	128272	8.391	80.4003	28.7197	4.8911	22.6958	11.6842	35.9088	16.3934	18.5128	11.0438	68.5484	190.2167	33.2731	27.1575	29.4865	35.1567	45.7163	8.5215	9.1033	21.0447	25.912	12.4327	71.2644	16.6625	17.0134	20.358	40.5981	15.3746	13.3345	23.8626	8.868	18.222	36.9428	29.3555	13.3843	16.9226	26.5718	19.1129	16.5586	6.4969	65.7101	16.428	18.0508	35.8527	12.7827	23.7821	17.2656	22.6465	32.2784	65.2086	23.5388	17.3565	76.8328	49.56	81.011	6.7701	19.567	14.9555	9.5057	45.8571	81.1983
ARHGEF1	9138	609.6077	1366.8047	840.1384	748.6668	774.6816	429.7581	1046.6008	365.3396	814.9347	413.5286	789.3145	2018.5759	1057.1429	1557.0291	1475.3432	921.9315	1407.2827	383.1274	472.4624	587.3732	581.657	874.8446	580.4598	810.7973	1145.816	905.2299	522.8171	368.3362	1248.8815	688.4813	1496.6093	1191.0547	861.4643	1745.3733	1300.1912	1028.6186	1363.7011	557.5189	830.1366	734.1519	1646.4039	777.5906	764.2873	912.3062	1625.8604	1482.1634	1482.2488	757.9929	1735.9728	1872.9788	1419.5093	2257.2319	1642.2287	1360.8152	1010.3694	337.7527	929.432	551.1104	451.2041	1172.2386	971.62
ARHGEF2	9181	1509.9643	1964.8033	2459.8616	3950.7171	1646.1985	3567.686	4027.8394	1908.3305	1717.9904	4257.6885	1572.9167	918.8854	2243.7613	2522.1975	4841.5523	2903.1124	2923.3632	4090.3281	3355.9399	3596.3923	2922.2639	2037.298	2696.5517	2354.7446	3570.5964	3648.9996	3400.6353	1773.6401	1895.254	2406.2968	1559.2071	3768.0839	2935.6177	2300.5743	2966.0612	3052.0106	2434.6382	2526.145	2373.9478	2883.2399	1544.7096	2800.337	2253.4784	3181.686	2404.1298	4342.9229	3933.0959	3305.9503	2054.722	3699.6045	2574.1073	2538.4958	2356.0117	2823.0662	3483.1497	2242.7833	2837.9382	2206.3112	3506.0203	4902.8626	3409.5388
ARHGEF33	100271715	6.7128	14.1477	8.9965	4.8911	6.0522	12.0493	14.9284	9.0331	9.6267	5.2151	20.8333	8.9164	7.2333	13.3632	9.8288	6.2041	7.4422	12.271	88.7574	21.0447	42.9594	4.9731	10.9195	6.9983	22.9311	10.53	18.2847	13.739	13.6854	22.9788	16.6927	7.1784	27.3056	15.9541	10.0382	15.0931	15.1839	17.6704	19.3183	26.9158	12.5162	4.2123	9.8459	18.8953	16.7158	11.5075	8.6328	25.3108	9.5827	14.5344	18.7512	12.016	4.1056	24.5484	18.1465	2.6328	10.5082	10.8427	6.3371	4.1189	6.7008
ARHGEF35	445328	13.0061	12.0773	9.6886	2.9347	2.5218	6.2072	5.2451	3.6802	5.1836	11.9641	14.1129	1.9814	3.9783	7.7593	21.3523	12.8218	15.9476	1.7043	10.0137	9.395	15.3427	12.4327	2.2989	4.6655	6.2876	2.106	8.9874	6.2153	7.0182	12.6678	5.2165	3.3131	1.0708	1.2763	7.1702	6.8605	9.0154	4.6881	16.5586	6.961	1.043	9.6883	4.5127	1.938	1.9666	3.8358	9.0644	1.7762	3.0261	6.2852	12.7668	2.2252	2.9326	37.9805	45.0421	6.7701	1.0871	4.1128	4.1191	2.7459	3.5475
ARHGEF37	389337	911.6845	572.1187	696.8858	333.248	1889.7995	542.9484	1267.2988	196.7213	574.2679	243.8837	437.164	422.5387	677.7577	1131.9929	1222.5047	347.4305	1165.9431	569.5782	672.2804	448.7035	627.0031	340.2404	536.2069	177.9555	1428.7564	536.3285	410.9398	471.7058	802.8774	425.9923	303.5994	481.5019	473.8322	332.4825	670.1721	509.9643	268.0902	140.6419	672.8301	262.6612	767.1397	437.658	257.2239	374.031	878.5644	1246.2601	1234.0563	292.6288	636.9941	709.045	324.3567	922.5634	720.8211	559.5183	59.6241	582.6046	207.6275	622.8969	494.2966	182.8791	338.9831
ARHGEF38	54848	0.4196	0	0	0	0	0	0	0	0	0.3068	0	0	0	0.4311	0	0	0	0.3409	0	0	0	0	0	0.3333	0	0	0	0	0	0	1.0433	0	0	0	0	0	0	0	0	0.4641	0	0	0	0	0	0	0	0.444	0	0	0	0	0	0	0	0	0	0	0	0	0
